SuperWEB2(tm)

"Census 2022-Person-2Cv1"
"Scotland's Census 2022 - National Records of Scotland Table UV201 - Ethnic group  All people "
"Intermediate Zone - Data Zone 2011 by Ethnic Group by Individuals"
"Counting: Individuals"

Filters:
"Summation Options","Individuals"

"Ethnic Group","All People","White: Total","White: White Scottish","White: Other White British","White: White Irish","White: Gypsy/ Traveller","White: White Polish","Other White","Mixed or multiple ethnic group","Asian, Asian Scottish or Asian British: Total","Asian, Asian Scottish or Asian British: Pakistani, Pakistani Scottish or Pakistani British","Asian, Asian Scottish or Asian British: Indian, Indian Scottish or Indian British","Asian, Asian Scottish or Asian British: Bangladeshi, Bangladeshi Scottish or Bangladeshi British","Asian, Asian Scottish or Asian British: Chinese, Chinese Scottish or Chinese British","Asian, Asian Scottish or Asian British: Other Asian","African: Total","African: African, African Scottish or African British","African: Other African","Caribbean or Black: Total","Caribbean or Black: Caribbean, Caribbean Scottish or Caribbean British","Caribbean or Black: Black, Black Scottish or Black British","Caribbean or Black: Other Caribbean or Black","Other ethnic groups: Total","Other ethnic groups: Arab, Arab Scottish or Arab British","Other ethnic groups: Other ethnic group",
"Intermediate Zone - Data Zone 2011",
"S01009819",538,503,449,33,9,1,4,9,6,24,17,0,0,0,7,1,0,1,2,1,0,1,6,0,6,
"S01009820",929,845,782,30,13,0,4,10,11,46,26,6,0,8,7,17,4,10,0,0,0,0,10,8,2,
"S01009821",692,609,555,18,28,0,1,7,18,63,30,29,0,1,5,1,0,1,0,0,0,0,3,1,2,
"S01009822",484,420,377,14,1,0,19,10,1,56,14,23,1,4,14,1,0,1,0,0,0,0,6,0,6,
"S01009823",718,668,629,28,8,0,0,4,4,32,0,10,0,8,14,8,0,8,1,0,1,0,1,0,1,
"S01009824",906,773,687,31,6,0,32,17,9,78,12,35,0,3,28,12,0,12,0,0,0,0,35,17,18,
"S01009825",925,814,757,18,11,0,14,14,8,71,12,20,0,12,31,13,0,13,0,0,0,0,23,15,9,
"S01009826",605,547,503,14,4,0,12,15,7,47,30,6,0,0,11,1,0,1,0,0,0,0,7,7,0,
"S01009827",954,834,777,20,6,0,20,10,9,60,12,5,0,19,24,30,0,30,0,0,0,0,22,12,10,
"S01009828",623,549,508,17,10,1,1,12,0,36,13,9,0,4,10,11,0,11,4,0,4,0,20,10,10,
"S01009829",984,840,739,54,10,0,14,21,12,80,36,17,0,12,12,37,3,34,12,5,0,7,6,1,5,
"S01009830",702,627,552,28,7,0,20,20,15,43,33,8,0,0,2,13,0,14,2,1,0,1,2,1,1,
"S01009831",593,555,509,12,4,0,9,24,8,25,8,10,0,1,6,0,0,0,2,0,0,2,3,2,2,
"S01009832",989,873,790,37,10,0,8,28,10,81,50,18,0,1,16,13,0,13,0,0,0,0,10,2,11,
"S01009833",468,436,400,19,8,0,1,11,4,15,4,1,0,8,0,5,0,5,0,0,0,0,8,6,2,
"S01009834",883,697,645,26,3,0,8,10,5,149,100,24,0,2,22,28,3,25,0,0,0,0,4,2,2,
"S01009835",568,507,458,12,5,0,21,13,1,28,4,0,0,11,18,12,1,14,2,0,0,1,11,7,1,
"S01009836",962,862,799,39,7,0,7,13,3,73,34,13,0,21,4,0,0,0,7,1,0,6,14,13,2,
"S01009837",634,622,588,20,6,0,3,1,4,8,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,
"S01009838",890,783,693,33,8,0,16,37,6,60,20,10,0,9,21,27,4,23,4,2,0,2,8,4,2,
"S01009839",818,730,579,41,16,0,23,71,21,29,2,10,0,10,9,22,3,18,2,0,0,2,15,4,8,
"S01009840",900,834,738,40,11,0,30,15,7,26,10,9,0,7,2,21,5,16,2,0,1,1,9,5,5,
"S01009841",799,670,416,32,6,0,144,72,15,57,13,32,0,6,10,44,11,33,2,2,0,0,8,4,4,
"S01009842",610,516,410,16,9,0,51,29,13,26,9,7,0,2,8,25,0,25,3,0,0,3,35,15,14,
"S01009843",883,745,584,28,11,0,85,38,20,65,7,15,0,7,32,21,5,18,3,0,0,3,29,11,18,
"S01009844",909,604,405,33,9,0,60,90,23,116,44,6,4,12,54,95,17,78,7,1,1,4,60,54,3,
"S01009845",785,542,341,42,10,0,97,52,25,75,43,10,0,10,20,85,14,71,2,0,0,2,57,38,19,
"S01009846",1115,929,723,39,11,0,112,44,4,83,36,15,0,10,22,55,8,47,5,0,0,5,36,13,23,
"S01009847",705,576,492,27,8,2,29,21,30,53,17,12,0,4,21,17,6,12,0,0,0,0,22,25,1,
"S01009848",969,869,798,39,8,0,6,18,7,44,21,11,0,2,10,34,1,33,0,0,0,0,19,5,10,
"S01009849",805,689,590,32,9,0,14,46,12,70,31,31,0,2,5,26,0,21,0,0,0,0,8,7,7,
"S01009850",875,755,681,34,9,0,11,21,10,76,50,11,4,5,7,4,0,4,0,0,0,0,27,24,4,
"S01009851",914,834,746,36,12,0,14,26,14,27,8,8,2,6,4,11,1,10,1,0,0,1,29,14,18,
"S01009852",558,463,417,18,9,1,10,6,10,80,55,7,0,20,3,3,0,3,2,2,0,0,1,0,1,
"S01009853",798,741,661,53,9,0,11,6,7,50,46,1,0,3,0,1,0,1,1,0,0,1,0,0,0,
"S01009854",884,736,651,39,10,0,14,22,9,108,86,12,0,2,8,17,0,17,4,0,0,4,9,6,6,
"S01009855",577,516,454,32,14,1,8,8,7,41,39,1,0,0,0,2,0,2,0,0,0,0,11,1,10,
"S01009856",648,540,483,16,19,0,1,20,3,75,69,5,0,0,1,4,1,3,1,1,0,0,25,18,7,
"S01009857",874,760,700,31,14,0,3,12,12,82,58,14,0,6,3,4,0,4,0,0,0,0,16,6,7,
"S01009858",739,640,589,26,21,0,1,2,2,83,76,2,0,3,0,4,2,3,0,0,0,0,10,10,0,
"S01009859",1301,940,771,61,14,2,40,52,16,175,68,23,0,27,61,102,18,87,8,0,0,8,63,16,44,
"S01009860",1006,840,707,50,21,0,12,51,20,59,37,11,0,9,2,48,5,43,3,0,0,3,34,18,16,
"S01009861",1076,781,625,32,23,0,71,34,27,102,53,4,8,9,27,87,14,71,3,1,0,2,84,46,38,
"S01009862",1127,803,571,96,39,0,33,67,22,148,57,51,9,12,15,98,20,77,4,0,1,3,52,11,41,
"S01009863",909,557,367,74,15,0,23,80,19,251,144,58,6,10,33,45,3,42,6,5,0,2,31,10,20,
"S01009864",848,703,532,69,14,0,17,67,27,48,28,12,0,4,4,27,1,26,1,0,0,1,45,36,14,
"S01009865",809,628,468,63,11,0,22,64,16,126,68,42,0,9,11,12,1,10,1,0,0,1,18,9,10,
"S01009866",942,659,513,59,18,0,24,45,23,183,97,57,3,5,23,8,0,4,1,0,0,1,70,22,48,
"S01009867",1192,893,691,89,32,0,8,80,29,199,74,68,9,22,26,23,0,23,5,4,0,3,43,26,13,
"S01009868",671,393,293,45,11,0,8,40,19,216,89,69,3,35,21,16,3,13,0,0,0,0,27,20,6,
"S01009869",759,466,303,51,25,4,21,64,25,193,120,38,2,12,21,37,4,33,2,1,0,1,36,24,12,
"S01009870",657,347,250,46,11,0,14,26,15,225,146,48,6,3,27,26,1,25,3,0,0,3,41,28,13,
"S01009871",1141,631,518,65,10,0,16,25,45,385,284,55,0,10,33,35,1,34,1,1,0,2,41,28,14,
"S01009872",853,497,344,75,33,1,11,33,26,273,205,39,4,1,27,34,2,32,1,1,0,0,29,10,15,
"S01009873",776,476,357,58,15,5,7,36,18,256,187,29,3,2,38,9,1,8,0,0,0,0,17,11,6,
"S01009874",972,695,611,42,16,0,8,14,22,210,162,27,4,10,9,30,2,25,2,0,0,2,16,4,11,
"S01009875",829,323,238,32,10,0,8,32,17,365,280,35,0,2,48,55,2,53,4,0,0,4,66,42,24,
"S01009876",292,133,114,4,5,0,8,2,7,123,107,4,0,0,18,14,0,14,0,0,0,0,15,10,5,
"S01009877",947,604,426,100,23,0,6,51,15,316,256,35,2,5,15,0,0,0,4,0,1,1,13,0,12,
"S01009878",853,250,159,52,8,0,0,31,9,541,465,42,0,1,31,8,4,8,0,0,0,0,37,12,25,
"S01009879",906,661,533,85,24,0,0,19,14,202,156,21,0,7,20,23,4,21,0,0,0,0,6,0,5,
"S01009880",830,234,176,28,11,0,9,13,8,548,467,46,0,11,19,13,0,13,1,0,0,1,26,12,14,
"S01009881",922,372,288,44,9,0,8,24,19,445,393,21,0,1,26,8,0,8,2,2,0,0,80,41,38,
"S01009882",1199,751,554,76,22,0,19,77,41,345,233,61,12,21,22,17,2,16,0,0,0,0,41,25,17,
"S01009883",741,311,208,61,13,0,1,28,3,382,366,8,0,6,6,20,1,19,0,0,0,0,22,13,9,
"S01009884",880,469,301,78,38,1,0,48,28,338,308,10,3,9,9,8,0,8,2,0,0,2,34,14,21,
"S01009885",709,312,223,59,10,0,0,20,16,346,312,18,1,2,13,12,0,12,2,2,0,0,17,4,13,
"S01009886",815,329,231,60,10,0,2,20,14,432,378,5,6,2,38,9,0,9,0,0,0,0,31,25,6,
"S01009887",1063,539,256,62,20,16,29,158,25,434,360,32,11,1,26,21,4,17,4,2,2,1,40,11,32,
"S01009888",670,290,169,64,7,0,0,51,20,307,266,10,2,4,24,16,2,14,2,0,0,2,37,3,34,
"S01009889",940,387,235,54,13,0,8,79,27,450,390,32,4,10,14,29,0,29,2,0,0,2,51,35,16,
"S01009890",454,241,146,33,10,0,20,37,8,163,130,12,2,6,16,18,2,16,1,0,0,1,26,9,17,
"S01009891",735,375,255,36,20,2,20,42,17,306,257,21,9,3,16,23,2,24,0,0,0,0,12,6,9,
"S01009892",802,505,365,37,28,5,19,54,29,195,158,13,0,1,18,33,1,29,6,1,0,2,38,24,14,
"S01009893",880,411,221,62,22,0,8,94,23,381,331,20,10,5,14,33,0,33,1,0,0,1,31,7,24,
"S01009894",913,494,348,35,18,15,25,54,23,313,283,13,0,6,8,34,1,32,1,1,0,0,48,28,20,
"S01009895",945,522,365,45,22,3,22,65,22,321,245,40,7,8,18,35,6,29,0,0,0,0,45,22,23,
"S01009896",1163,489,395,10,22,1,24,39,16,558,459,21,11,11,59,48,11,37,2,2,0,0,48,20,28,
"S01009897",1101,635,455,78,54,0,14,35,22,391,343,21,0,13,14,21,6,15,0,0,0,0,32,7,25,
"S01009898",724,277,224,15,7,0,5,26,13,379,340,13,0,14,12,13,3,10,0,0,0,0,42,20,22,
"S01009899",744,641,495,64,28,0,7,47,15,77,60,10,2,2,3,2,0,2,4,0,0,4,7,5,2,
"S01009900",710,665,479,104,31,0,10,41,21,14,4,7,0,2,1,2,0,2,2,0,0,0,7,3,4,
"S01009901",921,815,592,127,31,0,20,45,24,71,40,27,0,8,2,2,0,2,2,0,0,2,8,4,5,
"S01009902",955,803,671,61,34,0,8,27,11,116,95,8,4,9,2,7,1,4,1,0,0,1,20,1,16,
"S01009903",943,545,383,91,23,0,1,47,44,327,284,18,0,3,24,10,0,10,2,0,0,2,16,1,13,
"S01009904",814,741,584,87,28,1,7,38,18,42,29,6,0,5,2,0,0,0,1,1,0,0,7,1,6,
"S01009905",782,500,292,95,17,0,14,77,30,175,132,26,0,5,16,45,17,28,1,0,0,1,27,5,24,
"S01009906",485,361,214,53,15,0,6,75,10,81,61,4,8,8,3,9,0,9,0,0,0,0,20,9,11,
"S01009907",931,645,405,97,35,0,13,98,49,179,143,23,0,3,10,12,0,12,2,0,0,2,42,25,13,
"S01009908",1051,827,560,140,52,0,6,68,32,154,138,12,0,3,7,6,0,6,2,0,0,2,28,4,24,
"S01009909",956,773,522,140,38,0,2,73,36,106,75,21,0,3,7,5,1,4,1,0,0,1,31,4,27,
"S01009910",424,345,225,75,16,0,6,26,13,58,45,5,0,7,1,2,0,2,3,2,0,2,9,4,2,
"S01009911",877,776,570,124,49,0,3,30,13,76,42,14,2,6,15,2,0,2,0,0,0,0,8,0,8,
"S01009912",937,653,508,85,21,0,1,38,11,208,180,13,0,13,2,39,1,38,1,0,0,1,25,5,20,
"S01009913",784,455,392,34,14,0,1,14,3,297,220,60,6,6,2,1,0,1,1,0,0,1,29,3,26,
"S01009914",1025,729,588,91,15,0,2,29,17,252,193,30,0,14,15,7,0,7,2,1,0,0,16,0,16,
"S01009915",882,647,490,94,20,0,4,39,15,200,144,17,11,18,3,4,0,4,2,0,2,0,15,9,6,
"S01009916",958,438,352,54,15,0,2,16,9,479,430,35,0,13,5,5,0,5,0,0,0,0,27,3,24,
"S01009917",672,554,449,75,21,0,3,10,16,99,68,21,4,3,1,0,0,0,2,0,0,2,4,0,4,
"S01009918",698,592,469,56,33,0,0,30,14,91,84,6,0,2,0,2,0,2,1,0,0,1,1,0,1,
"S01009919",1192,869,660,93,40,0,12,57,18,246,191,33,0,8,17,22,5,17,0,0,0,0,33,15,18,
"S01009920",884,775,572,113,29,0,0,57,24,65,49,10,0,3,7,7,1,4,1,0,0,1,8,0,8,
"S01009921",732,657,450,99,47,1,7,53,15,45,26,5,2,7,2,3,1,4,1,1,0,0,10,0,10,
"S01009922",1007,891,661,115,56,0,3,56,19,82,40,22,0,6,14,7,0,7,0,0,0,0,5,0,7,
"S01009923",854,772,575,95,28,0,10,62,18,38,12,8,0,6,10,6,1,5,3,0,0,3,16,0,16,
"S01009924",969,845,628,107,40,0,9,62,20,79,53,9,0,5,8,16,0,16,3,2,0,1,9,2,10,
"S01009925",742,635,456,84,41,0,13,41,19,68,34,13,0,6,15,0,0,0,0,0,0,0,18,6,14,
"S01009926",706,516,394,55,33,0,7,31,18,157,91,39,0,14,17,4,0,4,0,0,0,0,10,0,10,
"S01009927",563,509,428,43,21,0,2,16,3,43,24,5,0,7,7,4,1,3,2,0,0,2,6,0,6,
"S01009928",949,878,694,115,27,0,8,37,15,43,22,11,0,3,6,5,2,3,4,0,0,4,2,1,0,
"S01009929",585,480,380,58,18,0,4,20,22,69,40,15,0,5,9,6,0,6,0,0,0,0,8,0,8,
"S01009930",782,658,494,83,25,0,11,42,20,99,58,17,0,10,15,0,0,0,1,1,0,0,4,1,3,
"S01009931",667,628,478,73,25,0,6,42,10,16,9,8,0,2,2,6,3,3,0,1,0,1,5,1,4,
"S01009932",707,611,472,83,22,0,8,26,22,59,34,9,0,8,8,7,0,7,2,2,0,2,8,0,7,
"S01009933",841,584,454,42,16,0,34,36,19,141,69,33,4,5,30,53,8,45,6,0,0,6,32,17,18,
"S01009934",885,745,628,47,29,0,0,42,9,106,66,28,4,10,2,6,0,6,2,0,0,2,20,15,5,
"S01009935",1013,837,716,64,15,0,1,43,23,88,43,14,0,16,14,42,4,38,2,0,0,2,19,6,15,
"S01009936",551,435,369,38,5,0,3,18,6,90,79,3,0,5,3,10,0,10,1,1,0,0,10,5,8,
"S01009937",358,257,224,11,6,0,7,5,5,52,17,22,0,4,5,30,0,30,0,0,0,0,16,10,8,
"S01009938",843,709,617,57,10,0,2,23,9,64,43,6,0,10,5,21,0,21,0,0,0,0,42,10,36,
"S01009939",552,334,277,17,6,1,18,18,31,81,21,12,16,7,27,74,10,64,1,0,0,1,28,3,25,
"S01009940",819,666,618,24,5,0,9,11,6,102,66,4,6,4,22,36,2,30,0,0,0,0,6,5,7,
"S01009941",1015,414,364,31,8,0,0,12,36,522,457,29,5,14,15,23,3,20,0,0,0,1,18,0,18,
"S01009942",906,696,617,35,7,0,17,18,9,131,105,8,5,3,9,51,4,50,1,0,0,1,21,16,5,
"S01009943",856,678,609,28,12,0,22,12,14,97,72,5,8,3,6,40,7,35,0,0,0,0,25,13,12,
"S01009944",654,469,440,8,8,0,0,17,5,152,94,23,4,15,12,9,0,9,1,1,0,1,15,12,1,
"S01009945",1014,809,708,31,14,0,10,46,9,137,98,11,1,12,17,24,0,22,1,1,0,0,30,14,14,
"S01009946",838,654,604,18,7,0,6,19,29,131,100,12,0,0,18,16,0,16,0,0,0,0,8,4,4,
"S01009947",614,523,470,24,11,1,10,9,8,73,41,14,0,4,12,2,3,0,1,0,0,1,5,2,4,
"S01009948",829,608,551,34,6,0,0,17,28,82,55,6,0,15,6,44,6,40,3,0,0,3,65,13,45,
"S01009949",782,640,529,42,21,0,2,46,11,97,62,31,0,0,4,26,0,26,4,1,0,1,12,1,11,
"S01009950",652,554,467,49,20,0,7,11,14,80,54,20,0,5,1,1,1,0,0,0,0,0,5,0,5,
"S01009951",673,575,497,46,18,0,2,10,16,67,58,3,0,7,0,3,2,2,1,1,0,0,9,4,5,
"S01009952",677,639,542,56,21,0,0,20,6,26,13,4,0,6,5,1,0,1,2,0,0,2,2,0,2,
"S01009953",849,649,558,48,19,0,1,22,11,158,133,9,1,1,14,17,0,17,0,0,0,0,15,4,13,
"S01009954",749,470,374,59,5,0,7,27,23,237,188,21,1,21,6,7,0,7,0,0,0,0,12,3,9,
"S01009955",1194,1015,884,75,36,2,1,23,41,91,51,25,0,7,8,45,1,43,0,0,0,0,5,3,0,
"S01009956",714,570,456,59,22,0,2,24,23,91,59,18,0,8,8,20,0,20,2,1,0,2,7,3,1,
"S01009957",726,644,550,60,20,0,1,13,18,53,41,7,0,5,0,4,0,4,0,0,0,0,5,0,5,
"S01009958",903,816,683,85,17,0,3,29,13,71,54,14,0,0,0,4,0,4,0,0,0,0,4,0,4,
"S01009959",631,574,486,52,19,0,1,14,17,35,14,21,0,0,1,0,0,0,0,0,0,0,2,0,2,
"S01009960",752,675,588,53,21,0,0,13,3,71,44,12,0,3,10,2,1,1,0,0,0,0,2,0,2,
"S01009961",663,593,508,43,14,0,6,19,17,45,24,7,0,8,4,1,0,1,4,0,0,4,2,0,2,
"S01009962",956,864,758,54,20,1,11,20,11,73,41,14,2,6,12,0,0,0,0,0,0,0,8,1,7,
"S01009963",751,721,630,29,45,0,5,12,8,16,9,8,0,1,0,3,0,3,1,0,0,1,2,0,2,
"S01009964",1007,881,759,72,32,0,3,14,17,109,93,7,0,2,7,0,0,0,0,0,0,0,0,0,0,
"S01009965",796,751,633,41,50,0,0,27,3,32,25,1,0,0,4,6,0,6,0,0,0,0,4,0,4,
"S01009966",658,620,545,22,38,0,0,15,7,25,19,3,0,0,3,0,0,0,1,1,0,0,3,1,2,
"S01009967",778,732,616,63,32,0,0,17,9,28,19,9,0,5,0,4,0,4,1,0,1,0,4,4,2,
"S01009968",555,509,431,24,45,0,0,11,4,33,27,5,0,0,0,5,0,5,3,1,0,2,1,0,1,
"S01009969",795,756,667,68,9,0,4,8,5,27,17,7,0,4,3,4,1,3,1,1,0,0,3,0,3,
"S01009970",914,708,600,25,8,0,56,17,23,101,86,7,0,2,9,64,2,62,3,2,0,1,11,6,9,
"S01009971",1146,971,851,32,17,0,48,24,14,80,68,10,0,0,2,55,9,47,6,0,1,5,20,19,0,
"S01009972",861,797,706,42,19,1,10,19,6,42,37,2,0,1,2,14,1,12,0,0,0,0,2,1,1,
"S01009973",649,615,574,12,9,0,11,9,4,18,14,3,0,0,0,2,0,2,0,0,0,0,13,10,3,
"S01009974",583,552,527,7,2,0,6,10,2,15,13,0,1,0,1,13,2,11,0,0,0,0,4,0,4,
"S01009975",943,893,858,17,1,0,7,9,6,2,0,0,0,0,2,43,3,36,0,0,0,0,5,2,0,
"S01009976",445,411,382,16,7,0,3,3,3,6,0,2,0,0,5,21,1,20,0,0,0,0,4,4,0,
"S01009977",667,628,561,21,14,0,16,19,13,7,6,0,0,0,1,18,5,13,0,0,0,0,1,1,0,
"S01009978",1043,927,835,29,2,0,43,14,7,33,7,1,0,12,12,61,2,59,3,0,0,3,9,4,9,
"S01009979",674,568,509,21,8,2,18,8,6,47,15,14,0,16,6,38,3,35,2,0,0,2,13,4,9,
"S01009980",861,783,744,19,1,0,7,7,7,20,4,0,1,7,10,25,3,22,0,0,0,0,26,14,12,
"S01009981",664,626,573,22,12,0,9,8,1,22,6,3,0,3,9,12,5,7,0,0,0,0,3,0,3,
"S01009982",1014,880,784,34,12,0,23,22,11,76,54,15,1,6,4,24,1,23,2,0,0,2,21,7,14,
"S01009983",633,515,403,22,4,0,76,10,6,17,9,0,0,0,8,74,11,63,3,0,0,3,19,1,19,
"S01009984",694,596,499,12,2,0,66,18,10,44,36,0,0,4,4,28,0,28,0,0,0,0,17,6,10,
"S01009985",547,465,410,11,2,2,27,14,5,17,10,2,2,4,0,25,0,25,0,0,0,0,31,21,10,
"S01009986",478,407,389,9,3,0,0,1,2,6,2,1,0,0,4,43,0,42,0,0,0,0,21,15,6,
"S01009987",842,780,720,20,8,0,24,7,2,22,2,2,1,5,12,24,5,19,0,0,0,0,16,10,1,
"S01009988",528,452,416,11,10,0,8,10,12,25,6,0,0,0,19,25,6,19,0,0,0,0,11,3,8,
"S01009989",821,716,625,27,26,0,8,24,13,49,44,4,0,0,1,19,0,17,0,0,0,0,24,2,22,
"S01009990",644,589,522,15,19,0,20,10,5,41,23,10,0,2,3,9,1,8,1,1,0,0,0,0,0,
"S01009991",679,578,511,25,16,1,7,18,7,50,22,7,5,5,11,13,0,13,1,0,1,0,30,30,0,
"S01009992",765,703,660,16,11,0,5,12,8,25,13,5,0,0,4,16,0,16,2,2,0,0,10,0,10,
"S01009993",720,639,544,44,12,0,17,22,6,59,14,3,0,24,18,8,1,7,5,0,0,5,3,0,1,
"S01009994",719,648,563,35,24,0,12,13,4,37,19,4,0,13,1,13,1,12,0,0,0,0,14,13,1,
"S01009995",540,481,415,19,17,0,19,11,27,11,10,0,0,0,0,12,0,12,1,0,0,1,12,9,3,
"S01009996",582,500,443,26,17,0,3,10,5,24,16,4,0,4,4,33,12,20,11,1,0,10,3,4,1,
"S01009997",607,493,442,12,13,0,12,16,11,82,57,3,1,5,15,15,0,12,5,0,0,5,5,0,5,
"S01009998",607,506,435,13,33,0,6,21,5,91,74,0,0,1,16,2,1,1,0,0,0,0,1,0,1,
"S01009999",654,607,561,20,16,0,0,10,2,33,30,4,0,1,0,5,0,5,0,0,0,0,8,7,2,
"S01010000",515,412,364,24,14,0,3,7,9,73,49,6,0,8,10,10,0,10,4,4,0,0,8,5,3,
"S01010001",734,640,571,29,25,0,1,14,0,87,73,1,4,4,8,0,0,0,2,0,0,2,2,0,2,
"S01010002",730,581,473,18,41,0,6,34,10,87,54,11,4,12,6,14,4,10,3,1,0,2,33,0,33,
"S01010003",611,575,524,22,23,0,0,9,7,21,11,0,0,0,4,2,0,2,0,0,0,0,4,1,2,
"S01010004",637,555,503,24,20,0,0,11,9,68,64,1,0,5,0,1,0,1,0,0,0,0,1,0,1,
"S01010005",1165,1038,826,118,37,0,8,49,22,74,56,10,0,0,8,13,0,13,0,0,0,0,18,8,10,
"S01010006",1212,1106,907,100,42,0,4,52,22,52,37,6,2,0,7,16,0,16,0,0,0,0,13,7,9,
"S01010007",851,794,674,53,33,0,1,33,12,40,28,4,0,3,2,0,0,0,3,1,2,2,4,2,2,
"S01010008",731,670,574,58,16,0,4,21,12,30,19,8,0,0,5,4,0,4,1,0,0,1,12,0,12,
"S01010009",569,524,416,58,12,0,9,29,9,20,6,6,0,2,5,8,0,8,1,1,0,0,7,4,3,
"S01010010",1060,960,794,62,60,1,6,33,10,77,52,5,0,0,17,11,0,11,5,1,0,4,1,0,1,
"S01010011",721,657,535,54,26,0,20,21,3,40,11,7,1,6,13,7,0,7,5,4,0,1,9,2,6,
"S01010012",855,748,644,23,67,0,0,14,10,83,65,15,0,2,0,5,0,5,0,0,0,0,12,0,12,
"S01010013",877,790,618,96,32,1,7,37,7,62,45,0,1,2,18,0,0,0,1,0,0,1,14,12,2,
"S01010014",984,827,638,102,34,0,3,53,25,107,84,7,0,4,12,3,0,3,3,1,0,2,20,3,17,
"S01010015",689,601,452,72,18,0,10,43,18,51,34,12,0,2,3,4,0,4,1,0,1,0,14,6,8,
"S01010016",851,676,580,19,55,0,14,14,11,107,84,0,4,2,16,56,0,56,0,0,0,0,4,4,0,
"S01010017",645,475,420,10,17,0,12,12,11,88,73,1,4,1,9,54,12,44,2,0,0,2,16,5,11,
"S01010018",1337,1034,932,28,17,0,26,31,17,216,124,36,14,13,31,57,5,47,3,0,3,0,11,3,5,
"S01010019",797,636,551,29,10,0,30,15,19,51,31,6,0,2,11,71,12,59,2,1,0,0,18,8,12,
"S01010020",731,635,547,10,44,0,10,24,7,65,30,0,6,7,20,23,2,22,0,0,0,0,3,2,1,
"S01010021",796,568,492,23,30,0,17,6,15,140,96,23,4,10,6,52,8,44,2,0,0,2,17,11,8,
"S01010022",2292,1720,1410,99,50,0,62,99,52,332,77,166,13,43,38,117,5,112,4,0,0,4,65,20,45,
"S01010023",522,423,367,20,12,0,11,13,12,37,8,12,0,0,16,37,7,30,2,0,0,2,15,11,6,
"S01010024",832,631,528,17,21,0,17,48,7,73,19,29,0,8,15,69,2,64,6,0,0,6,45,25,23,
"S01010025",569,379,293,14,7,0,22,43,7,81,28,25,0,8,22,73,14,59,0,0,0,0,29,16,13,
"S01010026",918,659,541,24,16,0,41,33,24,98,14,55,5,16,12,104,13,91,10,0,0,10,15,8,11,
"S01010027",890,688,516,42,37,0,20,73,13,133,32,72,0,17,12,28,8,23,3,0,0,3,25,19,6,
"S01010028",612,465,371,32,16,0,17,29,12,53,2,47,0,0,5,46,10,36,0,0,0,0,35,25,13,
"S01010029",616,502,430,9,24,0,17,22,12,66,36,12,0,4,12,29,5,24,0,0,0,0,7,3,2,
"S01010030",814,568,460,30,21,0,11,46,16,195,54,103,17,7,14,16,1,15,4,0,1,3,15,0,15,
"S01010031",755,568,406,66,17,0,9,70,17,127,23,84,0,10,10,7,0,7,4,0,1,3,32,16,16,
"S01010032",786,588,404,79,24,0,15,63,35,131,21,68,1,25,12,10,1,9,5,2,0,3,21,15,6,
"S01010033",1558,945,741,55,41,0,24,88,49,410,297,55,10,11,37,69,14,53,9,4,0,7,72,53,19,
"S01010034",1701,1060,862,62,34,0,28,74,40,248,104,75,6,35,30,243,29,214,9,3,1,7,102,50,52,
"S01010035",320,213,147,17,9,0,10,31,9,49,20,21,6,0,4,39,4,36,1,1,0,0,4,3,2,
"S01010036",830,488,307,47,27,2,5,103,23,221,29,162,0,16,14,43,5,38,1,0,0,1,54,21,28,
"S01010037",731,587,474,25,6,0,61,26,3,41,1,18,0,1,20,41,11,30,2,0,0,2,58,35,21,
"S01010038",1019,765,600,43,15,0,41,63,9,111,4,66,0,25,19,89,11,78,2,0,0,2,44,28,16,
"S01010039",928,730,450,75,20,0,10,169,19,109,8,66,4,22,9,18,0,17,6,0,1,4,46,37,9,
"S01010040",821,610,459,57,22,0,25,47,10,92,21,34,0,18,15,80,10,71,4,0,0,4,23,15,8,
"S01010041",834,631,418,78,18,1,18,94,17,115,1,66,2,39,7,34,6,28,5,2,0,3,32,11,17,
"S01010042",997,769,553,71,21,0,51,73,23,110,11,73,6,7,12,37,3,31,3,2,0,1,55,48,7,
"S01010043",780,623,488,47,11,0,53,26,12,68,19,17,0,22,9,40,1,39,3,1,0,2,29,21,11,
"S01010044",1097,871,680,68,13,0,52,62,19,131,21,44,0,11,58,41,9,32,0,0,0,0,32,22,10,
"S01010045",722,439,374,15,3,0,26,21,11,95,24,20,2,33,16,131,13,118,2,0,0,2,41,39,9,
"S01010046",1277,1043,829,49,15,2,68,80,7,72,29,10,0,10,27,122,13,109,6,0,0,6,27,9,21,
"S01010047",831,580,483,31,2,0,47,17,7,58,9,7,0,17,25,124,13,111,0,0,0,0,62,28,34,
"S01010048",2197,1792,1491,66,23,1,116,95,26,190,43,25,12,39,68,150,14,136,4,0,0,4,41,27,15,
"S01010049",829,602,435,17,3,0,103,40,12,32,6,5,4,3,10,145,40,102,1,1,0,0,35,28,6,
"S01010050",1658,1286,1095,34,9,0,107,39,20,91,20,5,1,27,33,207,45,162,6,5,1,0,51,27,24,
"S01010051",919,769,579,28,13,2,111,37,16,24,6,0,0,13,3,81,9,72,1,0,0,1,28,13,15,
"S01010052",1058,874,647,43,10,0,115,59,13,53,14,18,2,13,6,95,22,72,4,0,0,4,22,12,8,
